Date,ABT,HON,AEP,BA,BMY,CPB,CAT,CVX,KO,CL,ED,GLW,DE,DTE,D,DWDP,ETN,XOM,F,GD,GE,HAL,HSY,IBM,IP,K,KMB,KR,SPGI,CVS,MRK,ETR,MMM,MSI,NSC,XEL,FE,PPG,SRE,PEP,PFE,EXC,MO,COP,PG,PEG,RTN,ROK,EIX,SO,TXN,UNP,UTX,WY,WHR,XRX,LCE,FBNIQ,3PNAA.,MROX.CM,SQD.1,NCR,USG,GWOW,PZSM.CM,RACM.CM,CUE.1,AMX.2,NL,FJCC,GEB.1,UAL,ACY.1,AVATQ,GCO,0141A,ML.3,CKL,SFX.2,ZE,CBS.1,SPP.3,FBO,CAL,PEL.1,TXU2,BNL.1,RYI,DI.,SPXC,C.3,AS.,AN.2,FL,ANV.1,UCC.2,SNT.1,AR.2,MOB.2,HON.Z,D2,FWLT,ARC.3,RLM.1,CBS.2,NC,CSR.1,WLA,MZIAQ,GTE.1,GAPTQ,OC,BFO.2,UCM.2,NI2,3ACKH,3BHMSQ,CCK,GRA,VO.3,PRDCQ,DOW2,OAT.,TKR,OKE,TX.2,ENRNQ,HM,FMC,SHLDQ,MEA.1,NMK,AL.1,INCLF,RDPL,UN,TRW.1,AAL,HBC1,PHA.1,WINN,CR,S.1,UCL,MAY.2,G.1,T.2,GP.1,DAN,MYG.1,NAV,PGL.1,PD.1,0033A,WWY,UIS,HPC,GM,IR,CBE,WYE,SGP,BRK3,KODK,ITT,CEG,GR,KHC,JCP,BEAM,MWV,AA.3,PBI,BHI,DD,PCG,GT,SHW,TWX.1,PAS,CMI,EMR,SLB,GWF.,MD.1,TMC,VAT,EFU.1,CCB.2,TEK.1,GQ.1,AMP.2,AVP,CSX,MCA.1,SMI.1,AMT.1,C2,DAL,HBJ,BNSSA,BGG,MDP,CLX,GIS,LLX.,SUN.1,NEM,4622B,MCD,HIA.1,HST,CHA.3,PCH,HLT,OMX,LLY,ACV.1,MDR,IK,BAX,BDX,HDLM,9975B,BC,RSHCQ,JNJ,AHM.1,BWY.1,GPC,ECH.1,UH,SKY.1,FLTWQ,HPQ,TNB,LPX,ABI.3,WMB,TKA.,CEM.2,MKG,BCR,BFI.,DEC.1,RAD,KRI,TGNA,IFF,BDK,AXP,CI
2007-12-31,2.3422,4.7451,1.8498,7.1557,4.9565,8.974,5.097,2.5309,6.5423,18.9995,1.4641,3.9613,5.7211,1.226,2.9108,,2.7368,4.1412,4.0977,3.0551,3.0798,4.8588,15.0876,5.2599,1.5652,8.096,5.3548,3.7693,8.7903,1.8349,6.9423,2.9356,5.0903,1.3749,1.9669,1.5359,2.4565,2.7713,1.9368,7.0854,2.3673,5.3235,2.5992,1.1887,3.3796,3.4222,2.0627,5.737,2.0593,2.3891,4.4976,2.1027,3.5252,1.9509,1.5863,1.1388,2.9821,0.5775,,,,2.5457,1.6717,0.3016,,,,,2.2532,1.6647,,,,0.0781,1.9183,,,3.1289,,,,,2.2949,1.1334,,,,,,0.6884,,15.3324,,0.9492,,,,,,,,19.4363,,,,0.0673,,27.4424,2.1929,,3.6484,0.6632,,,,,,273.2197,1.2996,,0.0014,,27.9729,1.1491,2.0696,,0.0033,4.232,3.337,0.8517,,1.1361,,2.36,,,,,,,1.1383,2.9169,,2.8319,,,,,,,2.7364,,,,4.5486,4.5661,4.6148,,1.2786,3.2797,3.2463,5.4767,,,0.5037,3.4259,3.4112,,2.1745,,1.3069,,12.3796,4.0565,3.4559,1.782,2.3776,4.879,,2.2969,3.656,4.8695,7.9063,,,7.9831,2.3186,,,,,,23.7591,2.0654,,,,,0.4302,,2.5392,1.38,3.1537,54.2223,3.3721,5.4027,,2.9306,,4.4916,,1.6759,,2.5035,,0.699,4.4847,,5.8972,13.9706,2.8893,4.5086,0.1674,,0.7877,2.8715,4.3732,,,2.8302,,0.7695,,4.5824,1.5348,2.319,0.775,,2.6857,,,2.6564,5.1397,,,1.0299,3.275,0.51,6.3161,3.0045,5.4619,3.1639
2008-01-31,2.3434,4.5524,1.6976,6.8055,4.3024,7.4201,4.9867,2.2575,6.2896,18.6437,1.3059,3.9894,5.4244,1.1889,2.6378,,2.3314,3.819,4.0429,2.9019,2.9377,4.2513,13.8507,5.2117,1.5565,7.381,5.0683,3.5915,8.5796,1.7961,5.5075,2.6571,4.8084,0.9857,2.1209,1.412,2.4184,2.5795,1.7496,6.3526,2.4329,4.9622,2.6064,1.0785,3.0114,3.3442,2.2136,4.7337,2.0064,2.2421,4.1677,2.0883,3.3746,1.7895,1.6574,1.0854,2.9821,0.5483,,,,2.1796,1.7053,0.2463,,,,,2.2178,1.6647,,,,0.0781,1.693,,,3.1289,,,,,2.2949,1.2843,,,,,,0.6734,,15.3324,,0.9513,,,,,,,,17.1695,,,,0.0675,,27.4424,2.1929,,3.4784,0.713,,,,,,260.6506,1.2996,,0.0014,,27.9729,1.0575,2.1727,,0.0033,4.232,3.252,0.9221,,1.1361,,2.36,,,,,,,1.1859,2.7789,,2.8319,,,,,,,2.7364,,,,4.4562,3.9773,4.1736,,1.0866,2.7562,2.9142,4.015,,,0.4531,3.1319,3.017,,2.3406,,1.1704,,11.9403,3.2452,3.5413,1.6956,2.1232,4.7999,,1.6985,2.7756,4.3641,6.0601,,,7.9831,2.3186,,,,,,20.9943,2.2758,,,,,0.486,,2.258,1.2698,2.6954,54.2223,3.2254,5.4027,,3.2559,,4.0852,,1.6454,,2.4184,,0.838,4.3167,,4.7054,13.9706,3.0142,4.6629,0.1373,,0.874,2.955,4.1398,,,2.6853,,0.7695,,4.7151,1.3151,2.1379,0.8651,,2.3997,,,2.6564,5.2226,,,1.089,3.275,0.4829,5.5839,3.1291,5.1584,2.8966
2008-02-29,2.2337,4.4345,1.6257,6.7736,4.2257,7.5917,5.0808,2.35,6.2321,18.5438,1.2256,3.8358,5.2788,1.1102,2.4501,,2.2761,3.8459,3.976,2.8099,2.7533,4.9088,14.1992,5.5402,1.5323,7.8319,5.0336,3.2718,8.2124,1.864,5.2925,2.5235,4.7329,0.8546,2.0624,1.3487,2.2952,2.4458,1.6629,6.4936,2.3204,4.8807,2.5153,1.1135,3.0463,3.0725,2.2034,4.5515,1.9061,2.129,4.0343,2.0883,3.2475,1.6191,1.6395,1.034,2.9821,0.7463,,,,2.2475,1.5895,0.3519,,,,,2.1409,1.6647,,,,0.0781,1.5156,,,3.1289,,,,,2.2949,1.0994,,,,,,0.6847,,15.3324,,0.8403,,,,,,,,16.4122,,,,0.0547,,27.4424,2.1929,,3.2618,0.6186,,,,,,265.3374,1.2996,,0.0014,,27.9729,1.054,2.1528,,0.0033,4.232,3.463,0.7687,,1.1361,,2.36,,,,,,,1.0942,2.8034,,2.8319,,,,,,,2.7364,,,,4.6504,3.9869,4.3691,,1.1518,2.6006,3.2044,4.4611,,,0.429,2.9521,2.8614,,1.9312,,1.0714,,11.6441,3.3658,3.6385,1.5575,2.2833,4.3527,,1.744,2.8922,4.3796,6.9482,,,7.9831,2.3186,,,,,,22.8756,2.2786,,,,,0.3858,,2.258,1.0883,2.4866,54.2223,3.1647,5.4027,,3.071,,4.1256,,1.5923,,2.3249,,0.7196,4.2016,,5.2169,13.9706,2.9376,4.8776,0.1285,,0.7525,2.972,4.0624,,,2.5215,,0.7695,,4.2919,1.4369,1.8986,0.6164,,2.7037,,,2.6564,5.1391,,,1.6789,3.275,0.3943,5.66,2.9665,4.4413,2.6251
2008-03-31,2.265,4.1333,1.5935,5.9261,3.9833,7.982,5.2213,2.2529,6.1314,19.1823,1.1678,3.5098,4.9833,1.0637,2.4783,,2.1308,3.6287,2.6263,2.8209,3.0569,4.8508,14.4655,5.5048,1.2745,8.9168,4.6491,3.427,7.8075,1.8138,4.1729,2.728,4.4829,0.8084,2.0939,1.3511,2.3265,2.2701,1.6213,6.8683,2.103,5.4219,9.9443,1.0004,3.1359,2.7821,2.162,4.4822,1.883,2.1746,3.7936,2.0816,3.1027,1.7709,1.5987,1.0871,2.9821,0.6508,,,,2.3255,1.6702,0.5027,,,,,2.0793,1.6647,,,,0.0781,1.1694,,,3.1289,,,,,2.2949,1.1286,,,,,,0.6469,,15.3324,,0.8041,,,,,,,,11.0495,,,,0.0543,,27.4424,2.1929,,3.2618,0.5916,,,,,,59.3888,1.2996,,0.0014,,27.9729,0.9874,2.0298,,0.0033,4.232,3.1285,0.8208,,1.1361,,2.36,,,,,,,1.202,2.6418,,2.8319,,,,,0.4291,,2.7364,,,,6.2104,4.5337,4.1122,,1.1673,2.5622,2.8838,2.7374,,,0.3713,2.6661,2.6211,,1.576,1.4048,1.1303,,13.2945,3.4233,3.3657,1.5046,1.9328,4.4612,,1.773,2.3125,4.247,6.5768,,,7.9831,2.3186,,,,,,19.3754,2.5969,,,,,0.636,,2.4112,1.0523,2.1681,54.2223,3.3846,5.4027,,2.5091,,4.3856,,1.5596,,2.3679,,0.6387,3.934,,4.8496,13.9706,2.8177,4.3121,0.0235,,0.7296,2.6252,4.006,,,2.468,,0.7695,,4.6345,1.3735,1.6674,0.61,,2.0161,,,2.6564,5.2426,,,1.8487,3.275,0.3757,6.0808,2.8989,4.3982,2.367
2008-04-30,2.1665,4.3516,1.7084,6.762,4.1086,6.7728,5.4608,2.5376,5.9299,17.4071,1.2237,3.8996,4.9295,1.1025,2.633,,2.3493,3.993,3.7925,3.0595,2.7009,5.6624,14.3542,5.7706,1.2262,8.681,4.6088,3.6766,8.6612,1.8075,4.1828,2.8725,4.3554,0.8657,2.2966,1.4086,2.5645,2.3024,1.7245,6.5192,2.0206,5.7027,8.9588,1.1309,3.0007,3.0396,2.1406,4.2332,2.004,2.2735,3.9131,2.4105,3.2673,1.7393,1.3408,1.0145,2.9821,0.7537,,,,2.5088,1.6017,0.3519,,,,,2.1097,1.6647,,,,0.0781,1.1214,,,3.1289,,,,,2.2949,1.2492,,,,,,0.7585,,15.3324,,0.8643,,,,,,,,12.4292,,,,0.0604,,27.4424,2.1929,,3.2618,0.6888,,,,,,63.3544,1.2996,,0.0014,,27.9729,1.201,2.1885,,0.0033,4.232,3.5395,0.7928,,1.1361,,2.36,,,,,,,1.1618,2.6804,,2.8319,,,,,0.5132,,2.7364,,,,7.5268,4.2574,4.2269,,1.162,2.7052,3.0709,3.4973,,,0.4587,2.5567,3.106,,1.7762,1.3668,1.0921,,13.7082,4.042,3.5205,1.6346,2.0062,4.8353,,1.7848,3.0943,4.313,7.6011,,,7.9831,2.3186,,,,,,19.1206,2.9155,,,,,0.6293,,2.4657,0.8947,1.8371,54.2223,3.414,5.4027,,2.4488,,4.6852,,1.685,,2.5711,,0.6097,3.6709,,4.7399,13.9706,3.037,4.4904,0.0726,,0.7621,2.2455,4.1431,,,2.6054,,0.7695,,2.5697,1.364,1.7173,0.7648,,2.1701,,,2.6564,5.1213,,,1.6977,3.275,0.3701,6.2962,2.8783,4.8308,2.4919
2008-05-30,2.3143,4.3678,1.6203,6.5954,4.2619,6.5159,5.5114,2.6168,5.7678,18.3082,1.2148,3.9915,4.7694,1.21,2.8096,,2.5858,3.808,3.1222,3.118,2.5374,5.9917,15.0492,6.188,1.2754,8.7896,4.5951,3.6231,8.7668,1.9159,4.2839,3.0203,4.3928,0.811,2.5973,1.4432,2.6686,2.3647,1.7592,6.4973,1.9452,5.8708,9.9711,1.2221,2.956,3.0639,2.1369,4.5704,2.0447,2.2106,4.3586,2.7331,3.2028,1.6971,1.3574,0.9862,2.9821,0.7821,,,,2.6952,1.5445,0.3519,,,,,2.1897,1.6647,,,,0.0781,1.1622,,,3.1289,,,,,2.2949,1.2749,,,,,,0.8194,,15.3324,,0.9993,,,,,,,,14.8647,,,,0.0583,,27.4424,2.1929,,3.2618,0.8429,,,,,,68.0989,1.2996,,0.0014,,27.9729,1.2169,2.2767,,0.0033,4.232,4.1709,0.6874,,1.1361,,2.36,,,,,,,1.1828,2.9888,,2.8319,,,,,0.4549,,2.7364,,,,7.6227,5.1784,4.6383,,1.1531,2.9757,3.0709,3.8754,,,0.4731,2.6044,2.9538,,1.754,1.4044,1.0684,,13.7842,4.4288,3.4485,1.6178,1.9036,4.9079,,1.6925,3.4781,4.8016,7.6449,,,7.9831,2.3186,,,,,,19.1402,3.1985,,,,,0.4548,,2.4657,0.8671,1.8598,54.2223,3.4316,5.4027,,2.6327,,4.6648,,1.6841,,2.7736,,0.7235,3.6709,,5.4875,13.9706,2.9776,4.2417,0.1589,,0.6259,2.3667,4.1215,,,2.7006,,0.7695,,3.0986,1.3849,1.947,0.8067,,2.3254,,,2.6564,4.9598,,,1.5515,3.275,0.3726,5.7923,2.8375,4.6628,2.3688
2008-06-30,2.0608,3.4727,1.5218,5.4427,3.7601,6.512,4.745,2.4756,5.1796,14.0923,1.1024,2.6468,4.2294,1.173,3.1036,,1.9099,3.6671,2.2865,2.7454,2.1559,6.0486,12.2472,5.6816,1.0336,7.276,4.2456,3.7843,8.4375,1.7312,3.9865,3.1349,3.8806,0.6399,2.3533,1.3567,2.7217,2.0363,1.8075,5.9927,1.7712,5.9779,10.7637,1.1836,2.707,3.5526,1.8553,3.3571,1.9771,2.106,3.6973,2.4821,2.7154,1.4045,1.0843,0.9794,2.9821,0.7655,,,,2.6233,1.3427,0.3519,,,,,1.7543,1.6647,,,,0.0781,1.383,,,3.1289,,,,,2.2949,1.0228,,,,,,0.7743,,15.3324,,0.8515,,,,,,,,11.5502,,,,0.0492,,27.4424,2.1929,,2.9539,0.7391,,,,,,20.6073,1.2996,,0.0014,,27.9729,1.0447,2.2509,,0.0033,4.232,4.1298,0.5976,,1.1361,,2.36,,,,,,,1.0494,2.3781,,2.8319,,,,,0.2417,,2.7364,,,,7.2978,3.6606,3.4084,,0.8818,2.4006,3.2361,3.6138,,,0.4363,2.2695,2.0407,,1.5819,1.2331,0.9591,,13.0539,4.1257,2.902,1.59,1.2815,3.7238,,1.2809,3.3547,3.9461,7.5913,,,7.9831,2.3186,,,,,,14.5895,2.822,,,,,0.4655,,2.3836,0.7525,1.6329,54.2223,3.2996,5.4027,,2.6655,,4.3245,,1.2977,,2.5628,,0.7688,3.561,,4.808,13.9706,3.0059,3.9026,0.26,,0.4823,1.8784,3.8747,,,2.3903,,0.7695,,1.9515,1.301,1.5239,0.6014,,2.4907,,,2.6564,4.6205,,,1.0964,3.275,1.4439,4.7725,2.3906,3.5585,2.0461
2008-07-31,2.1919,3.5114,1.4942,5.0609,3.8681,7.0803,4.4686,2.1117,5.1318,15.1467,1.1196,2.2978,3.9733,1.1326,2.8873,,1.5968,3.3467,2.2865,2.9064,2.2851,5.1083,13.7379,6.1345,1.2297,8.0396,4.1071,3.707,8.5532,1.5969,3.4798,2.7821,3.9252,0.7532,2.7006,1.3561,2.4315,2.1523,1.7982,6.2726,1.8929,5.2244,10.6537,1.0234,2.9148,3.2331,1.8768,3.417,1.8601,2.1344,3.201,2.7103,2.8158,1.4682,1.3296,0.9852,2.9821,0.6801,,,,2.7961,1.3032,0.3519,,,,,1.8353,1.6647,,,,0.0781,1.3171,,,3.1289,,,,,2.2949,1.2183,,,,,,0.7452,,15.3324,,1.03,,,,,,,,8.9639,,,,0.0669,,27.4424,2.1929,,2.0594,0.845,,,,,,22.2247,1.2996,,0.0014,,27.9729,1.0473,2.0965,,0.0033,4.232,3.9661,0.6572,,1.1361,,2.36,,,,,,,1.0408,2.191,,2.8319,,,,,0.2882,,2.7364,,,,7.4085,3.4197,4.0365,,0.8481,2.5629,2.7341,3.8689,,,0.4614,2.2988,2.113,,1.3439,1.1323,1.0786,,12.1313,3.9164,2.9643,1.5435,1.4109,4.3173,,1.5328,3.3966,3.8862,7.1793,,,7.9831,2.3186,,,,,,17.1736,3.0363,,,,,0.6158,,2.2481,0.8035,1.4754,54.2223,3.4962,5.4027,,2.4509,,4.5991,,1.2464,,2.6451,,0.7058,3.6343,,3.7033,13.9706,3.2254,4.0759,0.195,,0.587,2.5535,4.1234,,,2.4162,,0.7695,,2.2461,1.2924,1.6661,0.5993,,1.9803,,,2.6564,4.8774,,,0.8826,3.275,1.2073,4.9143,2.4949,3.5066,2.1403
2008-08-29,2.2343,3.4651,1.4768,5.4295,3.9084,9.9426,4.5464,2.1557,5.1886,15.5056,1.1535,2.3586,3.9965,1.1652,2.8448,,1.6449,3.3292,2.2865,3.0095,2.2698,5.008,13.4839,5.8349,1.1999,8.2487,4.3805,3.4948,9.0095,1.6013,3.7728,2.6902,3.9926,0.8212,2.761,1.3865,2.4014,2.2311,1.8545,6.4536,1.9375,5.0476,11.0097,1.0346,3.1058,3.1534,1.9776,3.6243,1.767,2.2622,3.2181,2.7583,2.8866,1.524,1.4291,1.0061,2.9821,0.5128,,,,2.7544,1.2605,0.3016,,,,,1.9366,1.6647,,,,0.0781,1.661,,,3.1289,,,,,2.2949,1.1503,,,,,,0.701,,15.3324,,1.1175,,,,,,,,7.8459,,,,0.0778,,27.4424,2.1929,,2.1125,0.7858,,,,,,21.9948,1.2996,,0.0014,,27.9729,1.0251,2.0149,,0.0033,4.232,3.9218,0.7394,,1.1361,,2.36,,,,,,,0.9249,2.2663,,2.8319,,,,,0.2864,,2.7364,,,,7.4573,3.7904,4.3385,,0.87,2.8953,2.9203,3.5605,,,0.4392,1.8441,2.2037,,1.6795,1.1622,1.0653,,13.073,3.7794,3.0069,1.6557,1.4095,4.747,,1.5172,3.3362,3.7346,6.6578,,,7.9831,2.3186,,,,,,17.3478,2.906,,,,,0.664,,2.2791,0.8901,1.6381,54.2223,3.6589,5.4027,,2.3047,,4.7691,,1.3595,,2.652,,0.677,3.5988,,2.698,13.9706,3.1854,4.1944,0.4157,,0.6275,2.9102,4.2415,,,2.5553,,0.7695,,1.6984,1.3535,1.8553,0.6899,,1.9086,,,2.6564,4.9095,,,1.0169,3.275,1.1853,4.913,2.6292,3.7484,2.4213
2008-09-30,2.2096,3.012,1.3671,4.6461,3.1812,10.4261,3.7276,1.9273,5.1488,16.642,1.2086,1.8018,2.8033,1.0908,2.3751,,1.3274,3.1532,2.2865,2.3653,2.1725,3.847,14.626,5.7101,1.2591,8.1762,5.1477,3.4771,6.0864,1.4428,3.4093,2.1185,3.8797,0.6457,2.4404,1.3095,2.1956,2.278,1.5784,6.9307,1.8487,3.5561,9.7835,0.8963,3.2918,2.1611,1.7434,3.1662,1.4007,2.178,2.7614,2.2903,2.7081,1.6831,1.4572,0.8762,2.9821,0.6348,,,,2.3678,1.2382,0.2514,,,,,2.3185,1.6647,,,,0.0781,1.519,,,3.1289,,,,,2.2949,1.2396,,,,,,0.4405,,15.3324,,1.1086,,,,,,,,5.4009,,,,0.0662,,27.4424,2.1929,,1.3302,1.0168,,,,,,16.3434,1.2996,,0.0014,,27.9729,0.888,1.5287,,0.0033,4.232,2.8675,0.7519,,1.1361,,2.36,,,,,,,0.9128,1.9158,,2.8319,,,,,0.2846,,2.7364,,,,7.4498,2.6371,3.8916,,0.741,2.3493,2.4981,3.4844,,,0.3794,0.8923,1.8774,,1.4369,1.1768,0.9867,,18.2965,2.7436,2.7776,1.4678,1.148,4.3917,,1.3347,2.1984,3.452,5.2483,,,7.9831,2.3186,,,,,,16.7307,2.5109,,,,,0.9614,,1.7985,0.9913,1.616,54.2223,3.7993,5.4027,,2.119,,5.2687,,1.278,,2.5968,,0.7604,3.643,,1.8965,13.9706,3.1458,3.9528,0.3769,,0.8519,2.7518,4.2118,,,2.4188,,0.7695,,0.8095,1.3339,1.5938,0.6133,,1.3019,,,2.6564,4.8082,,,0.706,3.275,0.2991,4.2854,2.4693,3.2829,1.9933
2008-10-31,2.1164,2.2074,1.2046,4.2467,3.1354,12.65,2.3892,1.7431,4.29,13.8613,1.2187,1.2477,2.4927,0.9598,2.0142,,1.0623,3.0095,2.2865,1.938,1.6622,2.3505,13.7752,4.5389,0.8301,7.3483,4.8659,3.4745,5.1718,1.3138,3.3434,1.8576,3.6519,0.4857,2.2093,1.1411,1.7095,1.9366,1.3326,5.544,1.7755,3.0802,9.463,0.6364,3.0485,1.8553,1.6652,2.3462,1.2494,1.9844,2.5122,2.149,2.4781,1.0619,0.8574,0.6095,2.9821,0.3433,,,,1.963,0.7168,0.2514,,,,,3.1109,1.6647,,,,0.0781,1.1002,,,3.1289,,,,,2.2949,0.7964,,,,,,0.2216,,15.3324,,1.0475,,,,,,,,4.0981,,,,0.0431,,27.4424,2.1929,,1.0167,0.6689,,,,,,14.8496,1.2996,,0.0014,,27.9729,0.4974,1.4176,,0.0033,4.232,2.4295,0.4392,,1.1361,,2.36,,,,,,,0.9863,1.0556,,2.8319,,,,,0.1117,,2.7364,,,,7.5033,1.4576,3.3056,,0.4386,1.8201,2.1762,2.7336,,,0.3036,0.889,1.6499,,1.0218,0.7825,0.5939,,13.6316,1.5839,2.2083,1.4373,0.6689,4.3725,,1.2194,1.3149,2.7699,3.4713,,,7.9831,2.3186,,,,,,9.9933,2.1037,,,,,1.4169,,1.1571,0.9655,1.1163,54.2223,3.7452,5.4027,,1.44,,4.9467,,0.9943,,1.859,,0.6885,2.7982,,1.2715,13.9706,2.8994,3.418,0.3877,,0.2311,2.0161,3.7291,,,2.3671,,0.7695,,0.8525,1.0778,0.9688,0.3165,,1.1544,,,2.6564,4.4727,,,0.4076,3.275,0.1946,3.4622,2.0575,2.5481,0.9562
2008-11-28,2.0105,2.0196,1.1552,3.4536,3.1583,10.6833,2.5637,1.8462,4.5636,14.3715,1.1363,1.038,2.2502,1.0112,2.0442,,1.0949,3.2543,2.2865,1.6601,1.4628,2.0904,13.3165,3.9838,0.5988,6.3296,4.588,3.4017,4.8137,1.24,2.8865,2.0254,3.8013,0.3898,1.8234,1.2322,1.9199,1.7155,1.4595,5.5138,1.6472,3.192,7.9294,0.6427,3.0396,2.0365,1.5899,2.6413,1.1725,2.0988,1.9997,1.6105,2.1882,1.0452,0.7238,0.5312,2.9821,0.1967,,,,1.6301,0.4571,0.2514,,,,,2.5871,1.6647,,,,0.0781,0.5969,,,3.1289,,,,,2.2949,0.4262,,,,,,0.2135,,15.3324,,0.4822,,,,,,,,3.3294,,,,0.0256,,27.4424,2.1929,,0.6635,0.6783,,,,,,11.8105,1.2996,,0.0014,,27.9729,0.4545,1.3039,,0.0033,4.232,2.4384,0.2758,,1.1361,,2.36,,,,,,,0.9817,0.9556,,2.8319,,,,,0.0559,,2.7364,,,,7.5033,0.6425,3.7697,,0.3728,1.4196,2.4352,3.1713,,,0.2856,0.8986,1.5186,,0.8112,0.7755,0.4936,,13.5931,1.5785,1.7272,1.491,0.4821,4.5277,,1.0796,1.2862,3.0373,3.4102,,,7.9831,2.3186,,,,,,8.4921,1.7135,,,,,1.1369,,0.4959,0.8626,0.9302,54.2223,3.9094,5.4027,,1.8396,,5.0168,,0.7232,,1.4935,,0.4661,2.8255,,0.7237,13.9706,2.5356,3.1289,0.3877,,0.1805,1.5686,3.5613,,,2.355,,0.7695,,0.2842,0.9933,0.7747,0.1523,,0.8929,,,2.6564,4.1575,,,0.5428,3.275,0.1541,3.3166,1.7251,2.1599,0.7104
2008-12-31,2.268,3.1945,1.2638,3.3418,3.7493,10.0033,4.4144,1.711,5.1126,19.7279,1.0988,1.0974,2.4771,0.97,2.0735,,1.2984,3.5164,2.2865,2.2153,1.5677,2.1063,24.787,8.3691,1.1929,6.3908,5.3911,3.248,5.6858,1.2026,3.4158,1.9759,4.0391,0.6206,1.7936,1.2088,1.7879,2.0903,1.2999,7.05,2.0784,3.3123,10.9775,1.0595,2.967,1.8994,2.2467,2.8241,1.0996,2.1672,2.1266,1.5572,3.1853,1.3435,1.0042,0.7277,2.9821,0.2941,,,,5.0808,0.5393,0.2011,,,,,3.4568,1.6647,,,,0.0781,0.7503,,,3.1289,,,,,2.2949,0.64,,,,,,0.2596,,15.3324,,0.5259,,,,,,,,7.3724,,,,0.0633,,27.4424,2.1929,,0.8,0.8024,,,,,,13.8709,1.2996,,0.0014,,27.9729,0.8272,1.28,,0.0033,4.232,3.1129,0.2957,,1.1361,,2.36,,,,,,,1.0572,1.3662,,2.8319,,,,,0.0589,,2.7364,,,,7.5033,0.8631,3.7697,,0.7709,1.8734,2.6049,3.4488,,,0.4528,1.5704,2.1809,,0.8415,1.0237,0.5738,,13.7581,1.4558,3.1486,1.3887,1.4095,5.0348,,1.3115,1.6217,3.3072,2.9974,,,7.9831,2.3186,,,,,,15.1785,1.5756,,,,,9.1584,,1.2397,1.0982,0.9831,54.2223,3.7596,5.4027,,2.5384,,5.1829,,0.7243,,5.2143,,2.3459,6.7978,,0.8847,13.9706,2.879,3.439,0.3877,,0.5061,1.8273,3.8973,,,2.5971,,0.7695,,0.1894,1.0218,1.1182,0.1363,,0.8097,,,2.6564,4.2357,,,0.3236,3.275,0.8854,4.0792,2.2337,1.8172,1.2714
2009-01-30,2.3559,3.1926,1.1905,3.3418,3.4526,10.2795,3.0486,1.6312,4.8246,18.7205,1.1502,1.1642,1.6372,0.9381,2.0353,,1.1498,3.3689,2.2865,2.1822,1.1738,1.9985,26.5993,9.1139,0.922,11.5218,5.2612,2.8055,5.3915,1.1248,3.2079,1.815,3.7759,0.6206,1.4623,1.2029,1.8398,1.8514,1.3368,6.4656,1.7111,3.2295,12.0563,0.9722,2.6157,2.0557,2.2282,2.281,1.115,1.9592,2.0485,1.4266,2.8519,1.2,0.8118,0.6063,2.9821,0.2728,,,,4.5094,0.4367,0.4525,,,,,2.9821,1.6647,,,,0.0781,0.6666,,,3.1289,,,,,2.2949,0.5037,,,,,,0.2696,,15.3324,,0.5926,,,,,,,,6.2971,,,,0.0541,,27.4424,2.1929,,0.9085,0.6188,,,,,,13.8709,1.2996,,0.0014,,27.9729,0.6274,1.2844,,0.0033,4.232,3.1053,0.3458,,1.1361,,2.36,,,,,,,0.8816,1.3805,,2.8319,,,,,0.0581,,2.7364,,,,7.5033,0.8631,3.7697,,0.7202,1.7247,2.9841,3.5562,,,0.4458,1.6462,2.2775,,0.8949,0.7936,0.5968,,13.7581,1.5125,2.8574,1.3873,1.4567,4.0236,,1.241,1.4548,2.954,2.8898,,,7.9831,2.3186,,,,,,12.9172,1.4053,,,,,5.5142,,1.1157,0.9234,0.917,54.2223,3.6606,5.4027,,2.4811,,4.8354,,0.5148,,5.05,,1.6919,6.2154,,0.9286,13.9706,3.1509,3.6543,0.3877,,0.3342,1.7539,3.7579,,,2.1965,,0.7695,,0.2179,0.9585,0.9958,0.1817,,0.7913,,,2.6564,4.3016,,,0.2923,3.275,0.6386,3.9282,1.5445,1.6389,1.3099
