Date,0033A,0141A,3ACKH,3BHMSQ,3PNAA.,4622B,9975B,AA.3,AAL,ABI.3,ABT,ACV.1,ACY.1,AEP,AHM.1,AL.1,AMP.2,AMT.1,AMX.2,AN.2,ANV.1,AR.2,ARC.3,AS.,AVATQ,AVP,AXP,BA,BAX,BC,BCR,BDK,BDX,BEAM,BFI.,BFO.2,BGG,BHI,BMY,BNL.1,BNSSA,BRK3,BWY.1,C.3,C2,CAL,CAT,CBE,CBS.1,CBS.2,CCB.2,CCK,CEG,CEM.2,CHA.3,CI,CKL,CL,CLX,CMI,COP,CPB,CR,CSR.1,CSX,CUE.1,CVS,CVX,D,D2,DAL,DAN,DD,DE,DEC.1,DI.,DOW2,DTE,DWDP,ECH.1,ED,EFU.1,EIX,EMR,ENRNQ,ETN,ETR,EXC,F,FBNIQ,FBO,FE,FJCC,FL,FLTWQ,FMC,FWLT,G.1,GAPTQ,GCO,GD,GE,GEB.1,GIS,GLW,GM,GP.1,GPC,GQ.1,GR,GRA,GT,GTE.1,GWF.,GWOW,HAL,HBC1,HBJ,HDLM,HIA.1,HLT,HM,HON,HON.Z,HPC,HPQ,HST,HSY,IBM,IFF,IK,INCLF,IP,IR,ITT,JCP,JNJ,K,KHC,KMB,KO,KODK,KR,KRI,LCE,LLX.,LLY,LPX,MAY.2,MCA.1,MCD,MD.1,MDP,MDR,MEA.1,MKG,ML.3,MMM,MO,MOB.2,MRK,MROX.CM,MSI,MWV,MYG.1,MZIAQ,NAV,NC,NCR,NEM,NI2,NL,NMK,NSC,OAT.,OC,OKE,OMX,PAS,PBI,PCG,PCH,PD.1,PEG,PEL.1,PEP,PFE,PG,PGL.1,PHA.1,PPG,PRDCQ,PZSM.CM,RACM.CM,RAD,RDPL,RLM.1,ROK,RSHCQ,RTN,RYI,S.1,SFX.2,SGP,SHLDQ,SHW,SKY.1,SLB,SMI.1,SNT.1,SO,SPGI,SPP.3,SPXC,SQD.1,SRE,SUN.1,T.2,TEK.1,TGNA,TKA.,TKR,TMC,TNB,TRW.1,TWX.1,TX.2,TXN,TXU2,UAL,UCC.2,UCL,UCM.2,UH,UIS,UN,UNP,USG,UTX,VAT,VO.3,WHR,WINN,WLA,WMB,WWY,WY,WYE,XEL,XOM,XRX,ZE
2013-04-30,,,,,,,,,,,27.5848,,,17.1069,,,,,,,,,,9.4595,,22.6993,16.1729,17.2115,8.6737,16.0587,15.4932,24.6032,16.7172,21.11,,,26.2157,15.8745,23.0496,,187.3874,,,,,13.1675,11.0965,16.8417,,,,10.7877,34.84,,,10.2137,,21.9587,20.2465,13.9507,11.1919,18.9092,13.9262,,14.5112,,17.213,10.0746,17.1889,,8.6766,12.0682,16.2454,10.8655,,,,16.9944,,,16.9873,,14.001,15.4424,0.0216,15.8472,10.9416,21.197,9.4268,63.0708,,14.4546,114.6,13.2357,100.7155,15.7339,17.3298,,22.408,12.0097,11.5924,15.7255,,18.2068,12.3053,9.232999999999999,,18.3928,,19.4976,15.9903,6.9187,,,46.0938,15.4486,,,13.459000000000001,,,71.8333,16.5353,,13.4056,3.7039999999999997,317.2811,26.5812,13.2564,18.4633,13.9706,11.6133,19.5719,14.1437,15.7329,795.003,16.5248,17.3815,,18.012,20.7241,,12.9733,17.340999999999998,15.8135,,13.8513,19.5375,,,18.9319,,13.9274,16.5305,,15.2033,,16.438,16.1925,,20.1553,,17.7004,38.9638,,32.9333,17.4133,2.9875,8.8349,8.7611,,20.5586,132.5,14.4662,28.7079,40.5068,32.9012,15.3931,17.9566,7.6046,22.4718,35.7705,,14.4979,,20.5831,17.9803,18.7351,,,22.2288,9.6087,,,12.405999999999999,,,16.4135,26.395,10.4362,,,,17.5337,160.7726,29.3464,,18.3682,,,17.6991,18.1358,,8.1913,,19.8625,,,,4.3933,,9.879,25.3186,17.9409,,,,20.9801,,26.7487,,11.9078,,6.0017,8.9056,,17.4596,200.5333,16.2146,,,11.8217,48.3535,61.4929,39.0046,32.5081,36.3751,13.9632,16.2568,11.0184,5.7968,
2013-05-31,,,,,,,,,,,27.3981,,,15.2408,,,,,,,,,,9.4595,,23.1012,17.8987,18.6444,8.7308,17.0275,16.0748,24.6032,17.483,21.1524,,,27.2764,15.9059,26.6997,,187.3874,,,,,17.1314,11.2446,16.8417,,,,10.7043,34.84,,,10.4808,,21.2728,19.5023,15.6868,11.3567,17.4424,15.4578,,14.877,,17.0355,10.1357,15.7592,,9.117,13.2365,16.6269,10.599,,,,15.5323,,,15.2312,,11.9555,15.9849,0.0216,17.0472,10.5806,17.7103,10.7813,63.0708,,12.1003,114.6,12.6591,100.7155,16.2549,18.9067,,22.408,13.4437,12.0846,16.4522,,17.2929,13.0436,10.1462,,18.7325,,19.4976,17.5248,8.3833,,,46.0938,15.1163,,,13.459000000000001,,,71.8333,17.6416,,13.4056,4.3908,308.9453,26.5663,13.6151,19.2048,13.9706,11.6133,19.2261,15.1243,17.1864,795.003,16.3213,16.5825,,16.9019,19.5785,,11.9759,17.340999999999998,15.8135,,13.296,18.9445,,,17.8995,,14.7023,14.7815,,15.2033,,17.3108,16.0107,,20.0267,,17.9355,39.5514,,32.9333,17.4133,2.8845,10.8209,9.2694,,21.3065,132.5,14.3111,28.7079,42.0862,28.9167,17.4259,17.9566,8.1665,20.8342,34.3201,,13.0841,,20.1588,16.8422,18.7326,,,23.2062,9.6087,,,9.2912,,,17.0407,26.395,11.3306,,,,17.5337,160.7726,30.215,,18.0227,,,16.1101,18.2833,,8.6761,,19.4909,,,,4.6853,,10.6664,25.3186,17.9409,,,,20.8063,,26.8812,,11.9078,,6.0017,9.6132,,18.2455,200.5333,16.8558,,,13.2161,48.3535,61.4929,35.9869,32.5081,35.5524,13.9632,14.6868,11.2016,5.9387,
2013-06-28,,,,,,,,,,,27.1903,,,15.0753,,,,,,,,,,9.4595,,19.1288,17.1912,18.7989,8.4879,15.2603,17.3629,24.6032,17.4549,20.6701,,,23.08,19.2264,26.1454,,187.3874,,,,,17.7326,12.7999,16.8417,,,,10.0868,34.84,,,10.4406,,20.7451,19.3525,14.7089,10.7518,18.2491,15.0584,,13.6099,,16.1525,10.4032,15.9107,,8.2487,13.4938,16.8603,9.886000000000001,,,,16.3489,,,15.8216,,10.1734,15.2995,0.0216,17.236,12.9758,16.4152,10.345,63.0708,,10.4107,114.6,12.9579,100.7155,15.8249,14.2735,,22.408,13.3263,12.1382,16.8797,,17.8255,11.9023,10.2677,,18.4127,,19.4976,17.7533,7.6911,,,46.0938,15.6929,,,13.459000000000001,,,71.8333,17.1544,,13.4056,4.4591,238.2466,26.2196,12.3568,17.7346,13.9706,11.6133,17.9657,15.5365,16.8208,795.003,16.0599,17.0088,,16.6117,19.5571,,12.2853,17.340999999999998,15.8135,,11.3889,10.3081,,,18.1481,,16.9775,13.0015,,15.2033,,17.0327,15.4225,,22.0804,,16.916,49.2111,,32.9333,17.4133,2.7032,10.6764,10.2324,,20.4674,132.5,13.9395,28.7079,34.1418,25.0381,15.9457,17.9566,8.3727,19.4962,23.9054,,12.6137,,19.0205,17.7235,18.8868,,,21.4753,9.6087,,,9.0384,,,15.7345,26.395,11.0653,,,,17.5337,160.7726,26.7243,,16.9675,,,16.374000000000002,16.6224,,7.3601,,17.5709,,,,5.3619,,12.4525,25.3186,17.9409,,,,17.5764,,23.1789,,11.9078,,6.0017,13.689,,17.6387,200.5333,16.2968,,,11.2189,48.3535,61.4929,33.3497,32.5081,26.6124,13.9632,14.3445,11.5429,6.0828,
2013-07-31,,,,,,,,,,,28.5545,,,15.6039,,,,,,,,,,9.4595,,20.7934,16.9635,19.287,8.9498,18.0306,18.3087,24.6032,18.3186,21.2858,,,24.3638,19.7682,25.2971,,187.3874,,,,,19.5775,12.865,16.8417,,,,10.749,34.84,,,11.2097,,21.6794,20.0043,16.4353,11.5267,12.6964,15.3047,,14.5606,,17.3701,11.0669,16.608,,9.3597,15.3084,18.5271,9.3215,,,,17.2492,,,16.253,,10.5304,17.2154,0.0216,18.0584,12.5698,16.2611,11.2879,63.0708,,10.6142,114.6,13.3267,100.7155,17.1467,14.095999999999998,,22.408,14.0007,13.2245,17.7386,,19.1,12.7053,11.0568,,19.3373,,19.4976,16.2281,9.3004,,,46.0938,16.9981,,,13.459000000000001,,,71.8333,17.9414,,13.4056,4.0605,252.2278,27.8613,12.6109,19.0371,13.9706,11.6133,19.5875,17.0839,17.8674,795.003,17.489,17.541,,16.8956,19.5425,,13.9677,17.340999999999998,15.8135,,12.314,11.3326,,,17.9794,,16.9135,13.0015,,15.2033,,18.2913,15.4534,,22.898000000000003,,16.0662,53.3084,,32.9333,17.4133,2.8943,11.6505,10.2495,,20.4674,132.5,14.0374,28.7079,34.5,32.0932,17.7538,17.9566,9.4165,19.5644,26.0276,,13.0501,,19.4274,18.4955,19.6988,,,23.5333,9.6087,,,9.4808,,,18.3292,26.395,12.0226,,,,17.5337,160.7726,26.3566,,19.2572,,,16.6374,19.3319,,7.8131,,18.8325,,,,5.6469,,12.925999999999998,25.3186,17.9409,,,,19.7602,,25.816,,11.9078,,6.0017,16.0894,,18.1315,200.5333,18.5115,,,13.1397,48.3535,61.4929,35.0958,32.5081,26.5284,13.9632,15.1594,11.9773,6.5053,
2013-08-30,,,,,,,,,,,25.982,,,14.4088,,,,,,,,,,9.4595,,17.9827,16.5358,19.0705,8.5234,17.3667,18.3518,24.6032,17.1988,20.5194,,,22.9681,19.3764,24.3903,,187.3874,,,,,16.2212,12.8076,16.8417,,,,10.6583,34.84,,,11.3335,,20.919,19.2501,16.7079,11.7826,11.7143,14.4276,,14.4433,,16.3983,10.5869,16.3392,,8.6984,14.6848,18.1835,9.3855,,,,16.3148,,,15.2572,,9.6939,16.9349,0.0216,16.5839,11.7747,16.2079,10.8265,63.0708,,10.4469,114.6,11.6065,100.7155,17.2633,15.24,,22.408,12.5662,12.9006,16.8433,,17.7863,11.7434,10.505,,18.1627,,19.4976,16.9738,10.1148,,,46.0938,18.0551,,,13.459000000000001,,,71.8333,17.2041,,13.4056,3.5324,240.5062,27.0037,11.7852,18.6431,13.9706,11.6133,19.1415,16.5495,18.7883,795.003,16.1628,16.0766,,15.9858,18.6161,,12.1673,17.340999999999998,15.8135,,11.9175,10.4266,,,17.2975,,15.3083,13.0015,,15.2033,,17.6916,14.9332,,22.4797,,16.412,51.7215,,32.9333,17.4133,2.6229,11.5146,10.8542,,20.4674,132.5,13.8455,28.7079,32.709,31.178,16.9433,17.9566,9.3081,17.6331,22.7941,,12.520999999999999,,18.5414,17.8501,19.1076,,,22.9128,9.6087,,,8.1595,,,18.4011,26.395,12.62,,,,17.5337,160.7726,26.0888,,19.1648,,,15.4427,18.2412,,7.5708,,18.1426,,,,5.2808,,12.4038,25.3186,17.9409,,,,19.2659,,21.0825,,11.9078,,6.0017,15.6056,,17.5541,200.5333,17.5523,,,12.6207,48.3535,61.4929,37.2219,32.5081,25.5756,13.9632,14.1319,11.1353,6.6931,
2013-09-30,,,,,,,,,,,25.3017,,,14.2108,,,,,,,,,,9.4595,,19.5492,16.7661,20.9475,8.1098,17.4796,18.7927,24.6032,17.2093,21.3692,,,26.4716,19.8135,25.4181,,187.3874,,,,,16.9809,14.9862,16.8417,,,,14.1984,34.84,,,10.9437,,21.1792,18.8465,17.7033,12.214,11.0442,15.3702,,14.8413,,15.2145,10.5336,16.8843,,8.5827,16.0651,18.6913,9.133,,,,16.8914,,,14.7779,,8.4104,17.8789,0.0216,17.7896,10.8049,14.4449,11.4803,63.0708,,10.6906,114.6,12.2337,100.7155,18.3549,17.6174,,22.408,13.3607,13.2006,17.6015,,17.2814,12.3814,12.808,,18.977,,19.4976,17.9811,10.2063,,,46.0938,17.0578,,,13.459000000000001,,,71.8333,17.7165,,13.4056,3.3189,132.9681,25.7966,11.795,18.8099,13.9706,11.6133,16.6617,17.4155,6.0364,795.003,15.8622,15.8314,,15.8144,18.2597,14.5532,13.4107,17.340999999999998,15.8135,,11.9065,12.2609,,,17.3628,,17.0706,13.0015,,15.2033,,18.2305,14.3754,,23.6364,,16.0706,57.61,,32.9333,17.4133,2.3501,12.4021,11.1529,,114.8809,132.5,14.0591,28.7079,30.0279,31.3794,28.4874,17.9566,10.1948,21.9341,22.1817,,13.019,,18.3157,17.214000000000002,18.5782,,,25.0368,9.6087,,,11.2253,,,19.7133,26.395,12.8589,,,,17.5337,160.7726,25.8455,,19.8714,,,15.4772,20.7369,,7.1609,,19.3983,,,,6.3375,,15.98,25.3186,17.9409,,,,19.8486,,26.8975,,11.9078,,6.0017,22.7169,,17.2093,200.5333,18.2145,,,12.4275,48.3535,61.4929,40.9315,32.5081,26.6306,13.9632,14.5688,11.4303,6.8575,
2013-10-31,,,,,,,,,,,27.8632,,,15.3549,,,,,,,,,,9.4595,,16.6073,18.1603,23.2651,8.132,19.7658,22.2217,24.6032,18.0885,22.2451,,,24.1297,23.4413,28.8453,,187.3874,,,,,16.2357,14.9791,16.8417,,,,14.6416,34.84,,,10.9607,,23.1185,20.7999,16.9239,12.8852,12.1392,15.8263,,15.0258,,16.6917,10.4,17.2275,,9.5977,16.0651,19.5339,8.7727,,,,17.7003,,,15.6034,,8.9527,18.5062,0.0216,18.2341,11.0665,13.9088,11.6437,63.0708,,11.1071,114.6,12.5077,100.7155,18.6211,18.0522,,22.408,13.8762,13.0663,19.2592,,18.183,14.5029,13.1569,,18.4937,,19.4976,18.8576,9.5331,,,46.0938,18.7866,,,13.459000000000001,,,71.8333,18.5037,,13.4056,3.6552,139.5902,27.6763,11.4147,18.8899,13.9706,11.6133,16.5911,18.11,6.6711,795.003,16.9454,17.0498,,18.1274,19.0743,15.1353,14.2418,17.340999999999998,15.8135,,11.7859,11.8567,,,17.4187,,18.3898,13.0015,,15.2033,,19.2137,15.5806,,22.3858,,16.9204,52.3113,,32.9333,17.4133,2.4159,11.444,10.8195,,118.0186,132.5,15.6349,28.7079,28.4071,33.2509,33.3652,17.9566,11.9602,22.4326,22.8246,,13.2443,,19.3731,18.3886,19.8465,,,27.3628,9.6087,,,12.5695,,,20.352999999999998,26.395,13.7431,,,,17.5337,160.7726,26.6712,,21.0768,,,15.3757,22.03,,7.6745,,20.6538,,,,6.5457,,13.9719,25.3186,17.9409,,,,20.7329,,29.7352,,11.9078,,6.0017,23.763,,16.7728,200.5333,17.9493,,,12.390999999999998,48.3535,61.4929,40.1998,32.5081,28.2909,13.9632,15.2283,11.9059,6.6242,
2013-11-29,,,,,,,,,,,29.1134,,,15.427,,,,,,,,,,9.4595,,16.9205,19.0484,23.9336,8.4505,20.0155,22.6556,24.6032,18.6838,22.3211,,,26.6032,22.9853,28.2192,,187.3874,,,,,18.2548,15.2019,16.8417,,,,14.823,34.84,,,12.4515,,23.5042,21.4871,17.6353,12.7921,11.0442,15.5297,,15.7234,,17.9517,10.6151,17.541,,10.5437,16.0651,19.5914,9.0299,,,,17.0859,,,14.7967,,8.4378,18.5117,0.0216,18.7768,10.5826,13.1145,11.6232,63.0708,,9.5702,114.6,13.9341,100.7155,18.6467,20.2861,,22.408,17.189,13.825,19.6424,,18.5438,14.4945,13.7907,,19.4345,,19.4976,19.7566,10.1195,,,46.0938,18.6626,,,13.459000000000001,,,71.8333,18.8835,,13.4056,4.1022,138.5367,27.0209,11.4447,20.1926,13.9706,11.6133,17.3498,19.1532,6.8542,795.003,17.3205,16.3463,,18.3221,19.3732,15.4148,13.5514,17.340999999999998,15.8135,,11.8805,11.4315,,,17.5721,,19.1211,13.0015,,15.2033,,20.3832,15.475999999999999,,24.739,,17.8297,52.7016,,32.9333,17.4133,2.7458,10.943,9.8551,,118.1198,132.5,15.9384,28.7079,30.9609,34.1749,33.9888,17.9566,12.9859,21.6393,22.2768,,12.9241,,19.4584,19.0148,20.6993,,,27.5846,9.6087,,,14.4294,,,20.9373,26.395,14.796,,,,17.5337,160.7726,25.9661,,19.8849,,,15.2705,23.5538,,8.007,,20.0419,,,,6.4014,,13.6941,25.3186,17.9409,,,,21.1837,,34.3773,,11.9078,,6.0017,24.773000000000003,,17.9516,200.5333,18.7281,,,12.9638,48.3535,61.4929,39.6482,32.5081,28.0258,13.9632,14.7851,12.4187,7.5839,
2013-12-31,,,,,,,,,11.9817,,27.9994,,,14.697000000000001,,,,,,,,,,9.4595,,16.7572,18.4171,21.6955,8.2205,17.6647,24.1625,24.6032,18.9665,25.3878,,,29.7522,21.0641,31.7341,,187.3874,,,,,19.9646,16.2012,16.8417,,,,14.9428,34.84,,,12.9944,,23.037,21.5416,18.8388,12.4036,12.3416,16.4963,,16.2016,,19.2911,11.1973,19.486,,8.789,16.0651,17.9112,9.7899,,,,16.384,,,15.0415,,10.1628,19.2302,0.0216,18.3852,12.1919,13.0918,8.4141,63.0708,,8.0028,114.6,14.8478,100.7155,24.9392,26.3437,,22.408,16.7645,13.4578,20.0747,,18.3526,14.7575,12.7996,,19.7952,,19.4976,16.0982,9.2115,,,46.0938,16.2372,,,13.459000000000001,,154.6594,71.8333,16.4086,,13.4056,4.1967,87.4545,26.3255,11.4274,19.2519,13.9706,11.6133,13.4879,17.9213,7.2513,795.003,16.5974,17.1365,,17.7614,20.0695,19.4489,12.8309,17.340999999999998,15.8135,,12.3862,17.4492,,,17.4514,,19.2523,13.0015,,15.2033,,20.8705,15.9701,,24.2936,,18.5899,35.3884,,32.9333,17.4133,2.4393,11.8842,18.3921,,111.5407,132.5,15.9133,28.7079,23.6809,41.3766,33.9888,17.9566,12.9605,19.5135,23.3556,,12.1867,,18.6962,17.3473,20.41,,,27.381,9.6087,,,12.3332,,,20.7489,26.395,14.8843,,,,17.5337,160.7726,24.4495,,18.9495,,,15.2221,23.4822,,5.1596,,20.1312,,,,8.0716,,17.7324,25.3186,17.9409,,,,20.5124,,16.0163,,11.9078,,6.0017,18.65,,17.9388,60.9132,18.195,,,11.8215,48.3535,61.4929,41.1916,32.5081,31.1158,13.9632,14.6655,13.7313,8.6765,
2014-01-31,,,,,,,,,15.9203,,26.7795,,,15.3479,,,,,,,,,,9.4595,,14.4898,17.258,19.9105,8.0728,15.9005,23.3778,24.6032,18.5597,31.0726,,,28.8088,21.5901,29.8354,,187.3874,,,,,17.2065,16.7543,16.8417,,,,13.7794,34.84,,,12.8206,,21.631,20.4989,16.9692,11.4029,11.3598,15.493,,15.1541,,18.2534,10.0068,20.456,,9.7936,16.0651,16.8195,8.9933,,,,16.8356,,,14.8047,,10.5711,18.0684,0.0216,17.6534,12.1457,13.8613,8.1578,63.0708,,7.6413,114.6,13.3474,100.7155,23.3429,23.9322,,22.408,16.6098,14.269,17.9978,,17.6576,14.2524,11.2995,,19.5716,,19.4976,15.3574,9.1381,,,46.0938,15.6805,,,13.459000000000001,,150.4888,71.8333,16.3835,,13.4056,4.2037,82.7309,26.9131,10.764000000000001,19.4086,13.9706,11.6133,13.133,17.1038,6.8388,795.003,16.032,16.2695,,18.5963,18.3739,19.4489,12.1093,17.340999999999998,15.8135,,13.1173,16.5253,,,16.9371,,17.0149,13.0015,,15.2033,,19.0759,14.6514,,25.7109,,17.5709,34.5643,,32.9333,17.4133,2.3157,12.2784,17.2501,,111.5407,132.5,15.8722,28.7079,22.1863,45.5755,33.9888,17.9566,14.0062,20.4195,22.381999999999998,,12.6812,,18.1146,17.217,19.2091,,,26.3271,9.6087,,,13.5275,,,20.1659,26.395,15.6014,,,,17.5337,160.7726,24.4175,,18.4153,,,15.2702,22.8335,,5.1575,,20.7928,,,,7.5122,,18.1381,25.3186,17.9409,,,,19.807000000000002,,19.4075,,11.9078,,6.0017,19.0389,,18.6051,65.6781,18.2302,,,10.0459,48.3535,61.4929,43.2421,32.5081,29.4501,13.9632,15.1747,12.5047,7.7354,
2014-02-28,,,,,,,,,17.5242,,29.0586,,,15.785,,,,,,,,,,9.4595,,15.0543,18.5287,20.4922,8.2146,17.1777,26.0062,24.6032,19.7785,30.9458,,,31.1468,24.1212,32.1043,,187.3874,,,,,17.8604,17.3002,16.8417,,,,15.0937,34.84,,,11.8224,,22.1962,20.269000000000002,19.5003,11.675,11.9386,17.5192,,15.6046,,19.7143,10.3385,20.9048,,10.6255,16.0651,18.3661,8.9901,,,,17.7092,,,15.251,,11.4952,17.8821,0.0216,18.0447,12.2979,14.5353,8.3923,63.0708,,7.468999999999999,114.6,14.4228,100.7155,25.5076,25.6405,,22.408,17.5631,15.4282,18.2413,,18.5078,15.9584,11.3371,,20.9612,,19.4976,16.5004,10.3779,,,46.0938,18.2368,,,13.459000000000001,,155.424,71.8333,16.9599,,13.4056,4.3312,88.4892,28.6513,11.2812,21.0006,13.9706,11.6133,13.4494,17.7874,7.3314,795.003,16.6935,17.0299,,18.7629,18.5585,19.4489,14.0683,17.340999999999998,15.8135,,14.4773,17.7131,,,17.1133,,17.394000000000002,13.0015,,15.2033,,20.0491,15.084000000000001,,27.6622,,18.2319,35.8676,,32.9333,17.4133,2.2996,11.8807,18.5758,,111.5407,132.5,15.7556,28.7079,26.612,44.9522,33.9888,17.9566,14.1564,21.3448,22.1806,,13.944,,18.0492,18.1855,19.7205,,,28.5591,9.6087,,,27.0418,,,21.5707,26.395,16.0675,,,,17.5337,160.7726,26.7119,,19.5572,,,15.6812,23.9206,,5.5776,,21.1875,,,,8.118,,19.4357,25.3186,17.9409,,,,21.0029,,19.0349,,11.9078,,6.0017,19.0111,,19.2607,75.8303,18.7098,,,10.8998,48.3535,61.4929,44.1072,32.5081,29.0854,13.9632,15.899000000000001,13.0624,7.8352,
2014-03-31,,,,,,,,,11.9365,,33.2178,,,14.1795,,,,,,,,,,9.4595,,16.4834,17.6339,20.4057,8.9429,17.569000000000003,25.5681,24.6032,19.6464,31.0726,,,34.3384,23.5645,28.6574,,187.3874,,,,,19.2846,17.0516,16.8417,,,,14.6389,34.84,,,12.1682,,22.6654,19.795,18.9211,11.6742,12.3714,17.0391,,16.4894,,19.2065,11.3777,20.5225,,10.3279,16.0651,18.1924,9.4996,,,,16.2164,,,13.9449,,12.1656,18.2735,0.0216,17.4055,10.1807,16.012,9.2313,63.0708,,9.6656,114.6,16.2451,100.7155,27.8694,26.2509,,22.408,17.6388,15.0353,18.0273,,19.17,17.5313,10.9485,,20.2328,,19.4976,16.309,10.0111,,,46.0938,18.4881,,,13.459000000000001,,80.3888,71.8333,16.5223,,13.4056,4.6907,46.8869,27.7983,11.6717,20.7925,13.9706,11.6133,12.3411,16.4847,6.9649,795.003,17.4391,17.535999999999998,,19.2482,19.1599,19.4489,14.6418,17.340999999999998,15.8135,,16.1942,30.5641,,,17.7913,,19.5336,13.0015,,15.2033,,19.6609,15.3586,,27.788,,19.7002,31.7065,,32.9333,17.4133,2.4388,13.0722,31.1739,,111.5407,132.5,16.7775,28.7079,18.8731,36.4054,33.9888,17.9566,13.9817,21.5547,20.4153,,13.6787,,18.3149,17.5714,20.1564,,,25.5844,9.6087,,,25.7287,,,21.7201,26.395,15.8564,,,,17.5337,160.7726,26.24,,19.5801,,,15.3369,22.5503,,2.1034,,20.8511,,,,7.1155,,21.8422,25.3186,17.9409,,,,20.9713,,20.0235,,11.9078,,6.0017,21.4507,,19.3165,57.7154,18.3452,,,12.3136,48.3535,61.4929,48.1449,32.5081,29.4113,13.9632,15.6083,13.2898,7.9584,
2014-04-30,,,,,,,,,11.4375,,33.4162,,,15.0612,,,,,,,,,,9.4595,,17.204,17.1247,20.9797,8.8469,15.5906,23.728,24.6032,18.9668,31.136,,,32.9803,25.3331,27.6314,,187.3874,,,,,17.1411,18.0864,16.8417,,,,15.434000000000001,34.84,,,11.632,,23.5144,20.4,19.1574,12.3313,12.3937,17.4174,,16.0625,,18.6574,12.0102,20.9706,,10.9777,16.0651,18.252,9.8678,,,,17.0568,,,15.0834,,12.1548,18.651,0.0216,16.8309,11.0411,16.7133,9.5568,63.0708,,9.586,114.6,16.0895,100.7155,28.0296,27.756999999999998,,22.408,18.0645,15.1085,18.7236,,19.6139,17.607,10.9676,,20.2957,,19.4976,15.1463,9.6548,,,46.0938,19.8004,,,13.459000000000001,,78.9068,71.8333,16.5473,,13.4056,4.7267,49.6899,25.6255,11.913,21.4119,13.9706,11.6133,12.5482,17.2219,7.0268,795.003,17.9823,18.6881,,19.5973,20.2156,19.4489,15.4435,17.340999999999998,15.8135,,16.2602,29.6945,,,18.3993,,18.5407,13.0015,,15.2033,,20.158,16.4583,,28.6642,,19.4826,32.9111,,32.9333,17.4133,2.4109,10.912,33.0225,,111.5407,132.5,16.3217,28.7079,17.8589,38.8447,33.9888,17.9566,14.4175,22.7422,20.1726,,14.6937,,18.8392,17.1119,20.644000000000002,,,25.6056,9.6087,,,29.9552,,,20.7837,26.395,15.3251,,,,17.5337,160.7726,26.6007,,20.3934,,,15.9966,21.8499,,2.1789,,21.2498,,,,7.0047,,23.44,25.3186,17.9409,,,,20.2109,,18.3366,,11.9078,,6.0017,17.162,,19.6017,52.6706,18.5791,,,12.6366,48.3535,61.4929,50.0313,32.5081,29.9124,13.9632,16.3847,13.9333,8.5148,
2014-05-30,,,,,,,,,13.0976,,34.5117,,,14.9324,,,,,,,,,,9.4595,,16.0894,17.9218,21.9927,9.0437,16.7195,25.555999999999997,24.6032,19.7505,31.136,,,31.7611,25.5578,27.4383,,187.3874,,,,,19.2415,17.5424,16.8417,,,,15.9837,34.84,,,13.0474,,23.8988,20.1571,19.4215,13.2656,12.5054,17.7479,,16.7341,,20.0942,11.749,19.9357,,11.8957,16.0651,18.7916,9.6384,,,,16.6159,,,14.2984,,11.8497,18.2544,0.0216,17.0742,11.4858,17.5721,9.7284,63.0708,,9.6059,114.6,15.5472,100.7155,27.8694,27.4169,,22.408,17.9863,16.3053,18.6539,,20.1176,17.9354,10.9994,,20.1117,,19.4976,15.142999999999999,10.103,,,46.0938,20.2933,,,13.459000000000001,,81.7623,71.8333,16.5918,,13.4056,4.7896,51.1262,25.9184,11.1787,21.5728,13.9706,11.6133,12.8118,17.2277,7.1147,795.003,18.0125,19.2893,,19.6148,20.275,19.4489,15.2128,17.340999999999998,15.8135,,16.4693,25.7268,,,18.4083,,18.9151,13.0015,,15.2033,,20.6594,17.0533,,28.3215,,20.6593,34.1831,,32.9333,17.4133,2.4405,11.681,30.4424,,111.5407,132.5,17.3957,28.7079,17.9288,39.625,33.9888,17.9566,14.864,22.8869,21.191,,13.9728,,19.3744,16.2092,20.2039,,,26.6622,9.6087,,,42.4159,,,21.115,26.395,15.6606,,,,17.5337,160.7726,27.2357,,20.8935,,,15.280999999999999,24.166999999999998,,2.2388,,21.6247,,,,7.1645,,23.8636,25.3186,17.9409,,,,20.8913,,19.9069,,11.9078,,6.0017,16.5282,,20.5116,52.8822,18.2478,,,11.8267,48.3535,61.4929,55.7142,32.5081,31.4856,13.9632,15.814,13.6776,8.6979,
