datadate,gind,gsector,gsubind,naics,sic,spcindcd,tic
12/31/2009,251010,25,25101020,326211,3011,130,GT
12/31/2010,251010,25,25101020,326211,3011,130,GT
12/31/2011,251010,25,25101020,326211,3011,130,GT
12/31/2012,251010,25,25101020,326211,3011,130,GT
12/31/2013,251010,25,25101020,326211,3011,130,GT
12/31/2014,251010,25,25101020,326211,3011,130,GT
12/31/2015,251010,25,25101020,326211,3011,130,GT
12/31/2016,251010,25,25101020,326211,3011,130,GT
12/31/2017,251010,25,25101020,326211,3011,130,GT
12/31/1990,151010,15,15101050,325998,2810,167,GRA
12/31/1991,151010,15,15101050,325998,2810,167,GRA
12/31/1992,151010,15,15101050,325998,2810,167,GRA
12/31/1993,151010,15,15101050,325998,2810,167,GRA
12/31/1994,151010,15,15101050,325998,2810,167,GRA
12/31/1995,151010,15,15101050,325998,2810,167,GRA
12/31/1996,151010,15,15101050,325998,2810,167,GRA
12/31/1997,151010,15,15101050,325998,2810,167,GRA
12/31/1998,151010,15,15101050,325998,2810,167,GRA
12/31/1999,151010,15,15101050,325998,2810,167,GRA
12/31/2000,151010,15,15101050,325998,2810,167,GRA
12/31/2001,151010,15,15101050,325998,2810,167,GRA
12/31/2002,151010,15,15101050,325998,2810,167,GRA
12/31/2003,151010,15,15101050,325998,2810,167,GRA
12/31/2004,151010,15,15101050,325998,2810,167,GRA
12/31/2005,151010,15,15101050,325998,2810,167,GRA
12/31/2006,151010,15,15101050,325998,2810,167,GRA
12/31/2007,151010,15,15101050,325998,2810,167,GRA
12/31/2008,151010,15,15101050,325998,2810,167,GRA
12/31/2009,151010,15,15101050,325998,2810,167,GRA
12/31/2010,151010,15,15101050,325998,2810,167,GRA
12/31/2011,151010,15,15101050,325998,2810,167,GRA
12/31/2012,151010,15,15101050,325998,2810,167,GRA
12/31/2013,151010,15,15101050,325998,2810,167,GRA
12/31/2014,151010,15,15101050,325998,2810,167,GRA
12/31/2015,151010,15,15101050,325998,2810,167,GRA
12/31/2016,151010,15,15101050,325998,2810,167,GRA
12/31/2017,151010,15,15101050,325998,2810,167,GRA
12/31/1993,201070,20,20107010,42,5000,222,GWW
12/31/1994,201070,20,20107010,42,5000,222,GWW
12/31/1995,201070,20,20107010,42,5000,222,GWW
12/31/1996,201070,20,20107010,42,5000,222,GWW
12/31/1997,201070,20,20107010,42,5000,222,GWW
12/31/1998,201070,20,20107010,42,5000,222,GWW
12/31/1999,201070,20,20107010,42,5000,222,GWW
12/31/2000,201070,20,20107010,42,5000,222,GWW
12/31/2001,201070,20,20107010,42,5000,222,GWW
12/31/2002,201070,20,20107010,42,5000,222,GWW
12/31/2003,201070,20,20107010,42,5000,222,GWW
12/31/2004,201070,20,20107010,42,5000,222,GWW
12/31/2005,201070,20,20107010,42,5000,222,GWW
12/31/2006,201070,20,20107010,42,5000,222,GWW
12/31/2007,201070,20,20107010,42,5000,222,GWW
12/31/2008,201070,20,20107010,42,5000,222,GWW
12/31/2009,201070,20,20107010,42,5000,222,GWW
12/31/2010,201070,20,20107010,42,5000,222,GWW
12/31/2011,201070,20,20107010,42,5000,222,GWW
12/31/2012,201070,20,20107010,42,5000,222,GWW
12/31/2013,201070,20,20107010,42,5000,222,GWW
12/31/2014,201070,20,20107010,42,5000,222,GWW
12/31/2015,201070,20,20107010,42,5000,222,GWW
12/31/2016,201070,20,20107010,42,5000,222,GWW
12/31/2017,201070,20,20107010,42,5000,222,GWW
2/28/1990,301010,30,30101030,445110,5411,440,GAPTQ
2/28/1991,301010,30,30101030,445110,5411,440,GAPTQ
2/29/1992,301010,30,30101030,445110,5411,440,GAPTQ
2/28/1993,301010,30,30101030,445110,5411,440,GAPTQ
2/28/1994,301010,30,30101030,445110,5411,440,GAPTQ
2/28/1995,301010,30,30101030,445110,5411,440,GAPTQ
2/29/1996,301010,30,30101030,445110,5411,440,GAPTQ
2/28/1997,301010,30,30101030,445110,5411,440,GAPTQ
2/28/1998,301010,30,30101030,445110,5411,440,GAPTQ
2/28/1999,301010,30,30101030,445110,5411,440,GAPTQ
2/29/2000,301010,30,30101030,445110,5411,440,GAPTQ
2/28/2001,301010,30,30101030,445110,5411,440,GAPTQ
2/28/2002,301010,30,30101030,445110,5411,440,GAPTQ
2/28/2003,301010,30,30101030,445110,5411,440,GAPTQ
2/29/2004,301010,30,30101030,445110,5411,440,GAPTQ
2/28/2005,301010,30,30101030,445110,5411,440,GAPTQ
2/28/2006,301010,30,30101030,445110,5411,440,GAPTQ
2/28/2007,301010,30,30101030,445110,5411,440,GAPTQ
2/29/2008,301010,30,30101030,445110,5411,440,GAPTQ
2/28/2009,301010,30,30101030,445110,5411,440,GAPTQ
2/28/2010,301010,30,30101030,445110,5411,440,GAPTQ
2/28/2011,301010,30,30101030,445110,5411,440,GAPTQ
12/31/1990,151010,15,15101050,325998,2890,167,GLK.1
12/31/1991,151010,15,15101050,325998,2890,167,GLK.1
12/31/1992,151010,15,15101050,325998,2890,167,GLK.1
12/31/1993,151010,15,15101050,325998,2890,167,GLK.1
12/31/1994,151010,15,15101050,325998,2890,167,GLK.1
12/31/1995,151010,15,15101050,325998,2890,167,GLK.1
12/31/1996,151010,15,15101050,325998,2890,167,GLK.1
12/31/1997,151010,15,15101050,325998,2890,167,GLK.1
12/31/1998,151010,15,15101050,325998,2890,167,GLK.1
12/31/1999,151010,15,15101050,325998,2890,167,GLK.1
12/31/2000,151010,15,15101050,325998,2890,167,GLK.1
12/31/2001,151010,15,15101050,325998,2890,167,GLK.1
12/31/2002,151010,15,15101050,325998,2890,167,GLK.1
12/31/2003,151010,15,15101050,325998,2890,167,GLK.1
12/31/2004,151010,15,15101050,325998,2890,167,GLK.1
12/31/1990,401010,40,40101010,522120,6035,840,GWF.
12/31/1991,401010,40,40101010,522120,6035,840,GWF.
12/31/1992,401010,40,40101010,522120,6035,840,GWF.
12/31/1993,401010,40,40101010,522120,6035,840,GWF.
12/31/1994,401010,40,40101010,522120,6035,840,GWF.
12/31/1995,401010,40,40101010,522120,6035,840,GWF.
12/31/1996,401010,40,40101010,522120,6035,840,GWF.
12/31/1991,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/1992,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/1993,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/1994,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/1995,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/1996,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/1997,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/1998,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/1999,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/2000,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/2001,402010,40,40201010,522220,6141,845,3CNCEQ1
12/31/1990,451020,45,45102020,522320,6099,175,MGI
12/31/1991,451020,45,45102020,522320,6099,175,MGI
12/31/1992,451020,45,45102020,522320,6099,175,MGI
12/31/1993,451020,45,45102020,522320,6099,175,MGI
12/31/1994,451020,45,45102020,522320,6099,175,MGI
12/31/1995,451020,45,45102020,522320,6099,175,MGI
12/31/1996,451020,45,45102020,522320,6099,175,MGI
12/31/1997,451020,45,45102020,522320,6099,175,MGI
12/31/1998,451020,45,45102020,522320,6099,175,MGI
12/31/1999,451020,45,45102020,522320,6099,175,MGI
12/31/2000,451020,45,45102020,522320,6099,175,MGI
12/31/2001,451020,45,45102020,522320,6099,175,MGI
12/31/2002,451020,45,45102020,522320,6099,175,MGI
12/31/2003,451020,45,45102020,522320,6099,175,MGI
12/31/2004,451020,45,45102020,522320,6099,175,MGI
12/31/2005,451020,45,45102020,522320,6099,175,MGI
12/31/2006,451020,45,45102020,522320,6099,175,MGI
12/31/2007,451020,45,45102020,522320,6099,175,MGI
12/31/2008,451020,45,45102020,522320,6099,175,MGI
12/31/2009,451020,45,45102020,522320,6099,175,MGI
12/31/2010,451020,45,45102020,522320,6099,175,MGI
12/31/2011,451020,45,45102020,522320,6099,175,MGI
12/31/2012,451020,45,45102020,522320,6099,175,MGI
12/31/2013,451020,45,45102020,522320,6099,175,MGI
12/31/2014,451020,45,45102020,522320,6099,175,MGI
12/31/2015,451020,45,45102020,522320,6099,175,MGI
12/31/2016,451020,45,45102020,522320,6099,175,MGI
12/31/2017,451020,45,45102020,522320,6099,175,MGI
12/31/1990,201010,20,20101010,336411,3721,110,GQ.1
12/31/1991,201010,20,20101010,336411,3721,110,GQ.1
12/31/1992,201010,20,20101010,336411,3721,110,GQ.1
12/31/1993,201010,20,20101010,336411,3721,110,GQ.1
10/31/1990,201050,20,20105010,512110,7812,245,PCI.3
10/31/1991,201050,20,20105010,512110,7812,245,PCI.3
10/31/1992,201050,20,20105010,512110,7812,245,PCI.3
3/31/1994,201050,20,20105010,512110,7812,245,PCI.3
12/31/1991,101010,10,10101020,213112,1389,395,HAL
12/31/1992,101010,10,10101020,213112,1389,395,HAL
12/31/1993,101010,10,10101020,213112,1389,395,HAL
12/31/1994,101010,10,10101020,213112,1389,395,HAL
12/31/1995,101010,10,10101020,213112,1389,395,HAL
12/31/1996,101010,10,10101020,213112,1389,395,HAL
12/31/1997,101010,10,10101020,213112,1389,395,HAL
12/31/1998,101010,10,10101020,213112,1389,395,HAL
12/31/1999,101010,10,10101020,213112,1389,395,HAL
12/31/2000,101010,10,10101020,213112,1389,395,HAL
12/31/2001,101010,10,10101020,213112,1389,395,HAL
12/31/2002,101010,10,10101020,213112,1389,395,HAL
12/31/2003,101010,10,10101020,213112,1389,395,HAL
12/31/2004,101010,10,10101020,213112,1389,395,HAL
12/31/2005,101010,10,10101020,213112,1389,395,HAL
12/31/2006,101010,10,10101020,213112,1389,395,HAL
12/31/2007,101010,10,10101020,213112,1389,395,HAL
12/31/2008,101010,10,10101020,213112,1389,395,HAL
12/31/2009,101010,10,10101020,213112,1389,395,HAL
12/31/2010,101010,10,10101020,213112,1389,395,HAL
12/31/2011,101010,10,10101020,213112,1389,395,HAL
12/31/2012,101010,10,10101020,213112,1389,395,HAL
12/31/2013,101010,10,10101020,213112,1389,395,HAL
12/31/2014,101010,10,10101020,213112,1389,395,HAL
12/31/2015,101010,10,10101020,213112,1389,395,HAL
12/31/2016,101010,10,10101020,213112,1389,395,HAL
12/31/2017,101010,10,10101020,213112,1389,395,HAL
4/30/1990,255010,25,25501010,999990,9995,475,HDLM
4/30/1991,255010,25,25501010,999990,9995,475,HDLM
4/30/1992,255010,25,25501010,999990,9995,475,HDLM
4/30/1993,255010,25,25501010,999990,9995,475,HDLM
4/30/1994,255010,25,25501010,999990,9995,475,HDLM
4/30/1995,255010,25,25501010,999990,9995,475,HDLM
4/30/1996,255010,25,25501010,999990,9995,475,HDLM
4/30/1997,255010,25,25501010,999990,9995,475,HDLM
4/30/1998,255010,25,25501010,999990,9995,475,HDLM
4/30/1999,255010,25,25501010,999990,9995,475,HDLM
4/30/2000,255010,25,25501010,999990,9995,475,HDLM
4/30/2001,255010,25,25501010,999990,9995,475,HDLM
4/30/2002,255010,25,25501010,999990,9995,475,HDLM
4/30/2003,255010,25,25501010,999990,9995,475,HDLM
4/30/2004,255010,25,25501010,999990,9995,475,HDLM
4/30/2005,255010,25,25501010,999990,9995,475,HDLM
4/30/2006,255010,25,25501010,999990,9995,475,HDLM
4/30/2007,255010,25,25501010,999990,9995,475,HDLM
4/30/2008,255010,25,25501010,999990,9995,475,HDLM
4/30/2009,255010,25,25501010,999990,9995,475,HDLM
4/30/2010,255010,25,25501010,999990,9995,475,HDLM
4/30/2011,255010,25,25501010,999990,9995,475,HDLM
12/31/1991,202010,20,20201010,323110,2780,458,JH
12/31/1992,202010,20,20201010,323110,2780,458,JH
12/31/1993,202010,20,20201010,323110,2780,458,JH
12/31/1994,202010,20,20201010,323110,2780,458,JH
12/31/1995,202010,20,20201010,323110,2780,458,JH
12/31/1996,202010,20,20201010,323110,2780,458,JH
12/31/1997,202010,20,20201010,323110,2780,458,JH
12/31/1998,202010,20,20201010,323110,2780,458,JH
12/31/1999,202010,20,20201010,323110,2780,458,JH
12/31/2000,202010,20,20201010,323110,2780,458,JH
12/31/2001,202010,20,20201010,323110,2780,458,JH
12/31/2002,202010,20,20201010,323110,2780,458,JH
12/31/2003,202010,20,20201010,323110,2780,458,JH
12/31/2004,202010,20,20201010,323110,2780,458,JH
12/31/2005,202010,20,20201010,323110,2780,458,JH
12/31/2006,202010,20,20201010,323110,2780,458,JH
6/30/2015,201010,20,20101010,334511,3812,220,HRS
6/30/2016,201010,20,20101010,334511,3812,220,HRS
6/30/2017,201010,20,20101010,334511,3812,220,HRS
6/30/2018,201010,20,20101010,334511,3812,220,HRS
12/31/1990,401010,40,40101010,522110,6020,817,SNC.1
12/31/1991,401010,40,40101010,522110,6020,817,SNC.1
12/31/1992,401010,40,40101010,522110,6020,817,SNC.1
12/31/1993,401010,40,40101010,522110,6020,817,SNC.1
12/31/1994,401010,40,40101010,522110,6020,817,SNC.1
11/30/1990,252030,25,25203010,315220,2300,465,HTMXQ
11/30/1991,252030,25,25203010,315220,2300,465,HTMXQ
11/30/1992,252030,25,25203010,315220,2300,465,HTMXQ
11/30/1993,252030,25,25203010,315220,2300,465,HTMXQ
11/30/1994,252030,25,25203010,315220,2300,465,HTMXQ
11/30/1995,252030,25,25203010,315220,2300,465,HTMXQ
11/30/1996,252030,25,25203010,315220,2300,465,HTMXQ
11/30/1997,252030,25,25203010,315220,2300,465,HTMXQ
11/30/1998,252030,25,25203010,315220,2300,465,HTMXQ
11/30/1999,252030,25,25203010,315220,2300,465,HTMXQ
11/30/2000,252030,25,25203010,315220,2300,465,HTMXQ
11/30/2001,252030,25,25203010,315220,2300,465,HTMXQ
11/30/2002,252030,25,25203010,315220,2300,465,HTMXQ
11/30/2003,252030,25,25203010,315220,2300,465,HTMXQ
11/30/2004,252030,25,25203010,315220,2300,465,HTMXQ
11/30/2005,252030,25,25203010,315220,2300,465,HTMXQ
11/30/2006,252030,25,25203010,315220,2300,465,HTMXQ
11/30/2007,252030,25,25203010,315220,2300,465,HTMXQ
12/31/1990,252020,25,25202010,339930,3944,475,HAS
12/31/1991,252020,25,25202010,339930,3944,475,HAS
12/31/1992,252020,25,25202010,339930,3944,475,HAS
12/31/1993,252020,25,25202010,339930,3944,475,HAS
12/31/1994,252020,25,25202010,339930,3944,475,HAS
12/31/1995,252020,25,25202010,339930,3944,475,HAS
12/31/1996,252020,25,25202010,339930,3944,475,HAS
12/31/1997,252020,25,25202010,339930,3944,475,HAS
12/31/1998,252020,25,25202010,339930,3944,475,HAS
12/31/1999,252020,25,25202010,339930,3944,475,HAS
12/31/2000,252020,25,25202010,339930,3944,475,HAS
12/31/2001,252020,25,25202010,339930,3944,475,HAS
12/31/2002,252020,25,25202010,339930,3944,475,HAS
12/31/2003,252020,25,25202010,339930,3944,475,HAS
12/31/2004,252020,25,25202010,339930,3944,475,HAS
12/31/2005,252020,25,25202010,339930,3944,475,HAS
12/31/2006,252020,25,25202010,339930,3944,475,HAS
12/31/2007,252020,25,25202010,339930,3944,475,HAS
12/31/2008,252020,25,25202010,339930,3944,475,HAS
12/31/2009,252020,25,25202010,339930,3944,475,HAS
12/31/2010,252020,25,25202010,339930,3944,475,HAS
12/31/2011,252020,25,25202010,339930,3944,475,HAS
12/31/2012,252020,25,25202010,339930,3944,475,HAS
12/31/2013,252020,25,25202010,339930,3944,475,HAS
12/31/2014,252020,25,25202010,339930,3944,475,HAS
12/31/2015,252020,25,25202010,339930,3944,475,HAS
12/31/2016,252020,25,25202010,339930,3944,475,HAS
12/31/2017,252020,25,25202010,339930,3944,475,HAS
12/31/2004,601010,60,60101050,531110,6798,850,WELL
12/31/2005,601010,60,60101050,531110,6798,850,WELL
12/31/2006,601010,60,60101050,531110,6798,850,WELL
12/31/2007,601010,60,60101050,531110,6798,850,WELL
12/31/2008,601010,60,60101050,531110,6798,850,WELL
12/31/2009,601010,60,60101050,531110,6798,850,WELL
12/31/2010,601010,60,60101050,531110,6798,850,WELL
12/31/2011,601010,60,60101050,531110,6798,850,WELL
12/31/2012,601010,60,60101050,531110,6798,850,WELL
12/31/2013,601010,60,60101050,531110,6798,850,WELL
12/31/2014,601010,60,60101050,531110,6798,850,WELL
12/31/2015,601010,60,60101050,531110,6798,850,WELL
12/31/2016,601010,60,60101050,531110,6798,850,WELL
4/30/1990,302020,30,30202030,31142,2030,250,KHC
4/30/1991,302020,30,30202030,31142,2030,250,KHC
4/30/1992,302020,30,30202030,31142,2030,250,KHC
4/30/1993,302020,30,30202030,31142,2030,250,KHC
4/30/1994,302020,30,30202030,31142,2030,250,KHC
4/30/1995,302020,30,30202030,31142,2030,250,KHC
4/30/1996,302020,30,30202030,31142,2030,250,KHC
4/30/1997,302020,30,30202030,31142,2030,250,KHC
4/30/1998,302020,30,30202030,31142,2030,250,KHC
4/30/1999,302020,30,30202030,31142,2030,250,KHC
4/30/2000,302020,30,30202030,31142,2030,250,KHC
4/30/2001,302020,30,30202030,31142,2030,250,KHC
4/30/2002,302020,30,30202030,31142,2030,250,KHC
4/30/2003,302020,30,30202030,31142,2030,250,KHC
4/30/2004,302020,30,30202030,31142,2030,250,KHC
4/30/2005,302020,30,30202030,31142,2030,250,KHC
4/30/2006,302020,30,30202030,31142,2030,250,KHC
4/30/2007,302020,30,30202030,31142,2030,250,KHC
4/30/2008,302020,30,30202030,31142,2030,250,KHC
4/30/2009,302020,30,30202030,31142,2030,250,KHC
4/30/2010,302020,30,30202030,31142,2030,250,KHC
4/30/2011,302020,30,30202030,31142,2030,250,KHC
4/30/2012,302020,30,30202030,31142,2030,250,KHC
4/30/2013,302020,30,30202030,31142,2030,250,KHC
12/31/2013,302020,30,30202030,31142,2030,250,KHC
12/31/2014,302020,30,30202030,31142,2030,250,KHC
12/31/2015,302020,30,30202030,31142,2030,250,KHC
12/31/2016,302020,30,30202030,31142,2030,250,KHC
12/31/2017,302020,30,30202030,31142,2030,250,KHC
9/30/1990,101010,10,10101010,213111,1381,395,HP
9/30/1991,101010,10,10101010,213111,1381,395,HP
9/30/1992,101010,10,10101010,213111,1381,395,HP
9/30/1993,101010,10,10101010,213111,1381,395,HP
9/30/1994,101010,10,10101010,213111,1381,395,HP
9/30/1995,101010,10,10101010,213111,1381,395,HP
9/30/1996,101010,10,10101010,213111,1381,395,HP
9/30/1997,101010,10,10101010,213111,1381,395,HP
9/30/1998,101010,10,10101010,213111,1381,395,HP
9/30/1999,101010,10,10101010,213111,1381,395,HP
9/30/2000,101010,10,10101010,213111,1381,395,HP
9/30/2001,101010,10,10101010,213111,1381,395,HP
9/30/2002,101010,10,10101010,213111,1381,395,HP
9/30/2003,101010,10,10101010,213111,1381,395,HP
9/30/2004,101010,10,10101010,213111,1381,395,HP
9/30/2005,101010,10,10101010,213111,1381,395,HP
9/30/2006,101010,10,10101010,213111,1381,395,HP
9/30/2007,101010,10,10101010,213111,1381,395,HP
9/30/2008,101010,10,10101010,213111,1381,395,HP
9/30/2009,101010,10,10101010,213111,1381,395,HP
9/30/2010,101010,10,10101010,213111,1381,395,HP
9/30/2011,101010,10,10101010,213111,1381,395,HP
9/30/2012,101010,10,10101010,213111,1381,395,HP
9/30/2013,101010,10,10101010,213111,1381,395,HP
9/30/2014,101010,10,10101010,213111,1381,395,HP
9/30/2015,101010,10,10101010,213111,1381,395,HP
9/30/2016,101010,10,10101010,213111,1381,395,HP
9/30/2017,101010,10,10101010,213111,1381,395,HP
12/31/1990,151010,15,15101020,325998,2890,167,HPC
12/31/1991,151010,15,15101020,325998,2890,167,HPC
12/31/1992,151010,15,15101020,325998,2890,167,HPC
12/31/1993,151010,15,15101020,325998,2890,167,HPC
12/31/1994,151010,15,15101020,325998,2890,167,HPC
12/31/1995,151010,15,15101020,325998,2890,167,HPC
12/31/1996,151010,15,15101020,325998,2890,167,HPC
12/31/1997,151010,15,15101020,325998,2890,167,HPC
12/31/1998,151010,15,15101020,325998,2890,167,HPC
12/31/1999,151010,15,15101020,325998,2890,167,HPC
12/31/2000,151010,15,15101020,325998,2890,167,HPC
12/31/2001,151010,15,15101020,325998,2890,167,HPC
12/31/2002,151010,15,15101020,325998,2890,167,HPC
12/31/2003,151010,15,15101020,325998,2890,167,HPC
12/31/2004,151010,15,15101020,325998,2890,167,HPC
12/31/2005,151010,15,15101020,325998,2890,167,HPC
12/31/2006,151010,15,15101020,325998,2890,167,HPC
12/31/2007,151010,15,15101020,325998,2890,167,HPC
12/31/1990,302020,30,30202030,311351,2060,250,HSY
12/31/1991,302020,30,30202030,311351,2060,250,HSY
12/31/1992,302020,30,30202030,311351,2060,250,HSY
12/31/1993,302020,30,30202030,311351,2060,250,HSY
12/31/1994,302020,30,30202030,311351,2060,250,HSY
12/31/1995,302020,30,30202030,311351,2060,250,HSY
12/31/1996,302020,30,30202030,311351,2060,250,HSY
12/31/1997,302020,30,30202030,311351,2060,250,HSY
12/31/1998,302020,30,30202030,311351,2060,250,HSY
12/31/1999,302020,30,30202030,311351,2060,250,HSY
12/31/2000,302020,30,30202030,311351,2060,250,HSY
12/31/2001,302020,30,30202030,311351,2060,250,HSY
12/31/2002,302020,30,30202030,311351,2060,250,HSY
12/31/2003,302020,30,30202030,311351,2060,250,HSY
12/31/2004,302020,30,30202030,311351,2060,250,HSY
12/31/2005,302020,30,30202030,311351,2060,250,HSY
12/31/2006,302020,30,30202030,311351,2060,250,HSY
12/31/2007,302020,30,30202030,311351,2060,250,HSY
12/31/2008,302020,30,30202030,311351,2060,250,HSY
12/31/2009,302020,30,30202030,311351,2060,250,HSY
12/31/2010,302020,30,30202030,311351,2060,250,HSY
12/31/2011,302020,30,30202030,311351,2060,250,HSY
12/31/2012,302020,30,30202030,311351,2060,250,HSY
12/31/2013,302020,30,30202030,311351,2060,250,HSY
12/31/2014,302020,30,30202030,311351,2060,250,HSY
12/31/2015,302020,30,30202030,311351,2060,250,HSY
12/31/2016,302020,30,30202030,311351,2060,250,HSY
12/31/2017,302020,30,30202030,311351,2060,250,HSY
10/31/1990,452020,45,45202030,33411,3570,190,HPQ
